"user_code","book_code","score","book_title"
"US000004","BC0001015",4,"테레즈 라캥"
"US000004","BC0001016",3.5,"베니스의 상인"
"US000004","BC0000280",4,"파이 이야기"
"US000004","BC0000339",4.5,"침이 고인다"
"US000004","BC0001017",4,"눈먼 자들의 국가"
"US000004","BC0001018",3,"우동 한 그릇"
"US000004","BC0000275",4,"나무"
"US000004","BC0000223",5,"난장이가 쏘아올린 작은 공"
"US000004","BC0001019",4.5,"환상의 빛"
"US000004","BC0001020",4,"일곱시 삼십이분 코끼리열차"
"US000004","BC0001021",4,"칠드런 액트"
"US000004","BC0000235",3.5,"노인과 바다"
"US000004","BC0001023",3,"매디슨 카운티의 다리"
"US000004","BC0001026",4,"몽실 언니"
"US000004","BC0001027",4,"하악하악"
"US000004","BC0001028",3.5,"한여름 밤의 꿈"
"US000004","BC0000090",4,"맥베스"
"US000004","BC0001029",4,"햄릿"
"US000004","BC0001030",3.5,"당신의 조각들"
"US000004","BC0001031",4.5,"고의는 아니지만"
"US000004","BC0000268",3.5,"위저드 베이커리"
"US000004","BC0000267",4.5,"아가미"
"US000004","BC0001032",4.5,"검은 설탕이 녹는 동안"
"US000004","BC0001036",4.5,"구관조 씻기기"
"US000004","BC0001040",0.5,"안녕, 언젠가"
"US000004","BC0001041",4,"분노하라"
"US000004","BC0000314",4,"채식주의자"
"US000004","BC0001042",3.5,"엄마를 부탁해"
"US000004","BC0001045",3,"어른이 된 토토짱"
"US000004","BC0001047",4,"적의 화장법"
"US000004","BC0001048",3.5,"살인자의 건강법"
"US000004","BC0001050",3.5,"바다의 뚜껑"
"US000004","BC0001052",4.5,"토토의 눈물"
"US000004","BC0000226",5,"창가의 토토"
"US000004","BC0001054",3.5,"좀머 씨 이야기"
"US000004","BC0000186",4.5,"카스테라"
"US000004","BC0000187",3,"핑퐁"
"US000004","BC0001055",4,"죽은 왕녀를 위한 파반느"
"US000004","BC0001056",3.5,"지구영웅전설"
"US000004","BC0001057",3.5,"개밥바라기별"
"US000004","BC0001058",5,"변신"
"US000004","BC0000046",4.5,"이방인"
"US000004","BC0000350",5,"동물농장"
"US000004","BC0000351",5,"1984"
"US000004","BC0001059",3.5,"황금 물고기"
"US000004","BC0001060",4,"복종"
"US000004","BC0001061",2.5,"FBI 행동의 심리학"
"US000004","BC0001062",5,"오베라는 남자"
"US000004","BC0000174",4.5,"마션"
"US000004","BC0001063",3.5,"걷는 듯 천천히"
"US000004","BC0001065",4.5,"용의자 X의 헌신"
"US000004","BC0001066",5,"남자들은 자꾸 나를 가르치려 든다"
"US000004","BC0001068",2,"세상에서 고양이가 사라진다면"
"US000004","BC0001070",4.5,"맨박스"
"US000004","BC0001073",3,"밤 열한 시"
"US000004","BC0001075",4,"빨래하는 페미니즘"
"US000004","BC0001078",4,"새의 선물"
"US000004","BC0000050",4,"위대한 개츠비"
"US000004","BC0001080",3.5,"사이코패스는 일상의 그늘에 숨어 지낸다"
"US000004","BC0000100",4.5,"자기만의 방"
"US000004","BC0001082",5,"월경의 정치학"
"US000004","BC0000184",4,"엘리베이터에 낀 그 남자는 어떻게 되었나"
"US000004","BC0001085",4.5,"말하다"
"US000004","BC0001086",4.5,"보다"
"US000004","BC0001089",5,"불안"
"US000004","BC0000236",5,"왜 나는 너를 사랑하는가"
"US000004","BC0001091",5,"백의 그림자"
"US000004","BC0001092",4,"세계의 끝 여자친구"
"US000004","BC0001093",4.5,"사랑이라니, 선영아"
"US000004","BC0001094",5,"앵무새 죽이기"
"US000004","BC0001095",4.5,"달의 바다"
"US000004","BC0001096",5,"파도가 바다의 일이라면"
"US000005","BC0001098",3,"다 빈치 코드"
"US000005","BC0000294",3.5,"밤의 피크닉"
"US000005","BC0000359",3,"해리 포터와 마법사의 돌"
"US000005","BC0001100",5,"개미"
"US000005","BC0000351",4.5,"1984"
"US000005","BC0000192",4.5,"그리고 아무도 없었다"
"US000005","BC0000350",5,"동물농장"
"US000005","BC0000049",4.5,"오만과 편견"
"US000005","BC0001101",3,"차라투스트라는 이렇게 말했다"
"US000005","BC0000243",2.5,"톨스토이 단편선"
"US000006","BC0001103",5,"위대한 유산"
"US000006","BC0001104",4,"나를 부르는 숲"
"US000006","BC0001105",4.5,"예감은 틀리지 않는다"
"US000006","BC0001106",4.5,"존재의 세 가지 거짓말"
"US000006","BC0001107",4,"리츠 호텔만 한 다이아몬드"
"US000006","BC0001108",3.5,"빵 고르듯 살고 싶다"
"US000006","BC0000631",3.5,"파란색은 따뜻하다"
"US000006","BC0000638",4,"윤미네 집"
"US000006","BC0001118",3,"우울과 몽상"
"US000006","BC0001120",2,"그레이의 50가지 그림자"
"US000006","BC0000336",4,"나의 토익 만점 수기"
"US000006","BC0000240",3.5,"은교"
"US000006","BC0000721",4.5,"당신의 이름을 지어다가 며칠은 먹었다"
"US000006","BC0001127",3.5,"엄마는 페미니스트"
"US000006","BC0000634",4,"체실 비치에서"
"US000006","BC0001128",4,"우리에겐 언어가 필요하다"
"US000006","BC0000100",5,"자기만의 방"
"US000006","BC0001129",4.5,"참을 수 없는 존재의 가벼움"
"US000006","BC0000049",5,"오만과 편견"
"US000006","BC0000659",4,"우리는 모두 페미니스트가 되어야 합니다"
"US000006","BC0001131",4,"헬페미니스트 선언, 그날 이후의 페미니즘"
"US000006","BC0001132",4,"100℃ (한정판)"
"US000006","BC0001133",5,"좋아하는 곳에 살고 있나요?"
"US000006","BC0001134",4,"도시는 무엇으로 사는가"
"US000006","BC0001135",4,"A가 X에게"
"US000006","BC0001136",4,"서민 독서"
"US000006","BC0001137",4,"사랑의 기술"
"US000006","BC0001138",4.5,"생의 이면"
"US000006","BC0001139",4,"내 영혼이 따뜻했던 날들"
"US000006","BC0000705",3.5,"창가의 토토 (애장판)"
"US000006","BC0000309",4,"아홉살 인생"
"US000006","BC0001142",1,"여자라면 힐러리처럼"
"US000006","BC0001143",3.5,"1Q84"
"US000006","BC0001144",4,"책 읽어주는 남자"
"US000006","BC0001147",3,"클라우드 아틀라스"
"US000006","BC0001149",4,"박사가 사랑한 수식"
"US000006","BC0001150",4.5,"고골 단편집"
"US000006","BC0001153",4.5,"나라 없는 사람"
"US000006","BC0001158",3,"야경"
"US000006","BC0000183",3.5,"유진과 유진"
"US000006","BC0001162",4.5,"다른 방식으로 보기"
"US000006","BC0001164",3.5,"세상의 모든 아침"
"US000006","BC0001168",4,"우체국"
"US000006","BC0000868",5,"자기 앞의 생"
"US000006","BC0001169",3.5,"우리가 볼 수 없는 모든 빛"
"US000006","BC0000219",5,"빨강 머리 앤"
"US000006","BC0001005",4,"라쇼몽"
"US000006","BC0000312",4.5,"나의 라임 오렌지나무"
"US000006","BC0001173",4,"사물들"
"US000006","BC0000051",4.5,"어린 왕자"
"US000006","BC0000123",5,"신과 함께 : 저승편"
"US000006","BC0001174",3.5,"방과 후 전쟁활동"
"US000006","BC0001175",4.5,"논리야 놀자"
"US000006","BC0000246",3,"가시고기"
"US000006","BC0001176",3.5,"황만근은 이렇게 말했다"
"US000006","BC0000985",4,"향수"
"US000006","BC0001179",4,"행복의 충격"
"US000006","BC0001083",4.5,"여성 혐오를 혐오한다"
"US000006","BC0000190",3,"마시멜로 이야기"
"US000006","BC0001184",4.5,"낭만적 연애와 그 후의 일상"
"US000006","BC0001185",4,"E=mc2"
"US000006","BC0000222",3.5,"도가니"
"US000006","BC0000359",4.5,"해리 포터와 마법사의 돌"
"US000006","BC0000887",0.5,"세상의 중심에서 사랑을 외치다"
"US000006","BC0001186",2,"노르웨이의 숲"
"US000006","BC0000193",4.5,"그리스인 조르바"
"US000006","BC0000358",5,"해리 포터와 비밀의 방"
"US000006","BC0000013",3,"아프니까 청춘이다"
"US000006","BC0001188",4,"야생초 편지"
"US000006","BC0001042",0.5,"엄마를 부탁해"
"US000006","BC0001189",1,"강신주의 감정수업"
"US000006","BC0000350",4,"동물농장"
"US000006","BC0001190",4,"네가 어떤 삶을 살든 나는 너를 응원할 것이다"
"US000006","BC0001191",5,"코스모스"
"US000007","BC0001193",4,"20 VS 80의 사회"
"US000007","BC0001194",5,"팩트풀니스"
"US000007","BC0001097",5,"쇼코의 미소"
"US000007","BC0001197",4,"진눈깨비 소년"
"US000007","BC0001198",4,"어떻게 살 것인가"
"US000007","BC0000619",3.5,"연인"
"US000007","BC0001200",3.5,"현남 오빠에게"
"US000007","BC0000691",4.5,"82년생 김지영"
"US000007","BC0001155",4,"달콤 쌉싸름한 초콜릿"
"US000007","BC0001201",5,"브람스를 좋아하세요..."
"US000007","BC0000239",4,"마담 보바리"
"US000007","BC0000050",5,"위대한 개츠비"
"US000007","BC0001203",3.5,"남아 있는 나날"
"US000007","BC0001204",2.5,"허삼관 매혈기"
"US000007","BC0000153",4,"아내를 모자로 착각한 남자"
"US000007","BC0001205",4,"야밤의 공대생 만화"
"US000007","BC0001206",3.5,"체스 이야기.낯선 여인의 편지"
"US000007","BC0001207",3,"Alice - 이상한 나라의 앨리스.거울 나라의 앨리스"
"US000007","BC0001208",1,"세상에 너를 소리쳐!"
"US000007","BC0001209",3,"빌 브라이슨 발칙한 유럽산책"
"US000007","BC0001210",2.5,"칼의 노래"
"US000007","BC0000226",3.5,"창가의 토토"
"US000007","BC0001212",3,"얼리전트"
"US000007","BC0001213",3.5,"인서전트"
"US000007","BC0001214",4,"다이버전트"
"US000007","BC0001215",4,"피그말리온"
"US000007","BC0001218",3.5,"미스터 모노레일"
"US000007","BC0001222",3.5,"박쥐"
"US000007","BC0001223",4.5,"굶주림"
"US000007","BC0000274",4,"꿈꾸는 책들의 도시"
"US000007","BC0001225",4,"당신들의 천국"
"US000007","BC0001227",3.5,"뜻밖의 스파이 폴리팩스 부인"
"US000007","BC0001230",4,"여왕마저도"
"US000007","BC0001231",4,"그리스 비극 걸작선"
"US000007","BC0001232",3.5,"신의 물방울 1"
"US000007","BC0001086",3,"보다"
"US000007","BC0001234",3,"모든 게 노래"
"US000007","BC0001235",3.5,"악기들의 도서관"
"US000007","BC0001238",4,"깊이에의 강요"
"US000007","BC0001239",3,"느림"
"US000007","BC0001242",3.5,"짱뚱이의 보고 싶은 친구들"
"US000007","BC0001246",3.5,"야간 비행"
"US000007","BC0001247",4,"황금방울새"
"US000007","BC0001248",3.5,"야간비행"
"US000007","BC0001249",4,"리틀 브라더"
"US000007","BC0001251",4,"내 영혼이 따뜻했던 날들"
"US000007","BC0001252",3.5,"브릿마리 여기 있다"
"US000007","BC0001253",3,"거울 나라의 앨리스"
"US000007","BC0001254",3.5,"말테의 수기"
"US000007","BC0000733",4,"책상은 책상이다"
"US000007","BC0001256",3.5,"네루다의 우편배달부"
"US000007","BC0001257",3,"리스본행 야간열차 (윈터 리미티드 에디션)"
"US000007","BC0000197",3,"목걸이"
"US000007","BC0001259",4,"올리버 트위스트"
"US000007","BC0001016",4,"베니스의 상인"
"US000007","BC0001262",3,"노빈손 에버랜드에 가다!"
"US000007","BC0001263",3.5,"노빈손의 남극 어드벤처"
"US000007","BC0001264",3.5,"노빈손의 아마존 어드벤처"
"US000007","BC0001265",3.5,"끝없는 이야기"
"US000007","BC0001266",2,"애프터 유"
"US000007","BC0001267",3.5,"포켓몬스터 스페셜"
"US000007","BC0001268",3.5,"메밀꽃 필무렵"
"US000007","BC0000801",3.5,"가짜 팔로 하는 포옹"
"US000007","BC0001269",3.5,"소송"
"US000007","BC0001270",3.5,"짱뚱이의 우리집은 흥부네 집"
"US000007","BC0001056",3.5,"지구영웅전설"
"US000007","BC0001272",3.5,"짱뚱이의 내 동생은 거북이"
"US000007","BC0001275",3,"덴마 Denma"
"US000007","BC0000919",3,"화산에서 살아남기"
"US000007","BC0001276",3.5,"신기한 스쿨버스"
"US000007","BC0000068",4.5,"다섯째 아이"
"US000007","BC0001279",3,"오디션"
"US000007","BC0001280",3.5,"짱뚱이의 나의 살던 고향은"
"US000007","BC0000086",3,"강아지똥"
"US000007","BC0001281",3.5,"노빈손의 무인도 완전정복"
"US000007","BC0001282",3.5,"옥수수와 나"
"US000007","BC0001284",3.5,"미스터 초밥왕"
"US000007","BC0001285",3.5,"로빈슨 크루소"
"US000007","BC0001286",3.5,"명탐정 코난"
"US000007","BC0000778",3,"연애혁명"
"US000007","BC0000928",3.5,"내 이름은 삐삐 롱스타킹"
"US000007","BC0000920",3,"사막에서 살아남기"
"US000007","BC0001010",3.5,"잘못은 우리 별에 있어"
"US000007","BC0001287",4,"조선왕조실톡"
"US000007","BC0000185",4,"너의 목소리가 들려"
"US000007","BC0001288",3.5,"꾸러기 만화일기"
"US000007","BC0001289",4,"80일간의 세계일주"
"US000007","BC0001290",1,"이병률 여행 산문집 - 전2권"
"US000007","BC0000250",1,"바람의 딸 걸어서 지구 세 바퀴 반"
"US000007","BC0000020",3.5,"행복의 기원"
"US000007","BC0001295",4.5,"세상의 바보들에게 웃으면서 화내는 방법"
"US000007","BC0001296",4,"스키너의 심리상자 열기"
"US000007","BC0001297",4,"죽음의 수용소에서"
"US000007","BC0001298",3.5,"제3의 물결"
"US000007","BC0001299",3.5,"냉정과 열정사이 Rosso"
"US000007","BC0000093",3,"완득이"
"US000007","BC0000974",3.5,"여탕보고서"
"US000007","BC0000186",3.5,"카스테라"
"US000007","BC0000117",4,"여중생A"
"US000007","BC0000200",2.5,"악마는 프라다를 입는다"
"US000007","BC0001302",3,"안나라수마나라"
"US000007","BC0000201",3,"우리들의 일그러진 영웅"
"US000007","BC0001141",3.5,"우리들의 행복한 시간"
"US000007","BC0000276",3.5,"신"
"US000007","BC0001303",3.5,"덕혜옹주"
"US000007","BC0001304",4,"비둘기"
"US000007","BC0001307",4.5,"소크라테스의 변명"
"US000007","BC0000751",4,"이상한 나라의 앨리스 (한글판 + 영문판 합본)"
"US000007","BC0000366",4,"모모"
"US000007","BC0000173",4,"오즈의 마법사"
"US000007","BC0000868",4.5,"자기 앞의 생"
"US000007","BC0001309",3.5,"안나 카레니나"
"US000007","BC0000551",4,"술꾼도시처녀들"
"US000007","BC0001310",3.5,"무진기행 「김승옥」"
"US000007","BC0001312",3,"열두 살에 부자가 된 키라"
"US000007","BC0001313",4,"꼬마 니콜라"
"US000007","BC0000915",3,"파페포포 투게더"
"US000007","BC0000026",3.5,"베르나르 베르베르의 상상력 사전"
"US000007","BC0001314",1,"남한산성"
"US000007","BC0001315",3.5,"영혼을 위한 닭고기 수프 1"
"US000007","BC0001316",4,"지킬 박사와 하이드"
"US000007","BC0001317",4,"카라마조프 가의 형제들"
"US000007","BC0000183",3.5,"유진과 유진"
"US000007","BC0001318",2,"은밀하게 위대하게"
"US000007","BC0001319",3,"나루토 Naruto"
"US000007","BC0000943",1.5,"서울 시"
"US000007","BC0000325",4,"멋진 신세계"
"US000007","BC0000318",3.5,"모킹제이"
"US000007","BC0001055",3.5,"죽은 왕녀를 위한 파반느"
"US000007","BC0000319",3.5,"캣칭 파이어"
"US000007","BC0000800",4,"하늘과 바람과 별과 詩"
"US000007","BC0001149",3.5,"박사가 사랑한 수식"
"US000007","BC0001320",3,"규장각 각신들의 나날"
"US000007","BC0001321",3.5,"책은 도끼다"
"US000007","BC0001322",3.5,"신과 함께 : 신화편"
"US000007","BC0000745",4,"왜 세계의 절반은 굶주리는가?"
"US000007","BC0001139",4,"내 영혼이 따뜻했던 날들"
"US000007","BC0000914",3,"파페포포 메모리즈"
"US000007","BC0001323",4.5,"미생"
"US000007","BC0000321",3,"이클립스"
"US000007","BC0000322",3,"뉴문"
"US000007","BC0001324",3,"월리를 찾아라!"
"US000007","BC0001326",4,"원피스"
"US000007","BC0000176",4.5,"아낌없이 주는 나무"
"US000007","BC0001327",3.5,"파페포포 안단테"
"US000007","BC0000096",4,"수학귀신"
"US000007","BC0000072",4.5,"헝거 게임"
"US000007","BC0000158",4,"만화로 보는 그리스 로마 신화"
"US000007","BC0001328",3.5,"슬램덩크"
"US000007","BC0001329",3.5,"바리데기"
"US000007","BC0001330",3.5,"봄.봄 「김유정」"
"US000007","BC0000123",4.5,"신과 함께 : 저승편"
"US000007","BC0001331",3.5,"냉정과 열정사이 Blu"
"US000007","BC0001332",3,"천사와 악마"
"US000007","BC0001333",4,"먼나라 이웃나라"
"US000007","BC0001334",2,"시크릿"
"US000007","BC0000299",2.5,"공중그네"
"US000007","BC0001335",3,"빅 픽처"
"US000007","BC0000863",3,"괭이부리말 아이들"
"US000007","BC0001336",3,"운수 좋은 날 「현진건」"
"US000007","BC0000228",3,"성균관 유생들의 나날"
"US000007","BC0000355",3.5,"해리 포터와 불사조 기사단"
"US000007","BC0000357",4,"해리 포터와 아즈카반의 죄수"
"US000007","BC0000223",4,"난장이가 쏘아올린 작은 공"
"US000007","BC0000358",4,"해리 포터와 비밀의 방"
"US000007","BC0001337",3,"여자 없는 남자들"
"US000007","BC0000013",1,"아프니까 청춘이다"
"US000007","BC0001338",4.5,"멋진 신세계"
"US000007","BC0000948",3,"종이 여자"
"US000007","BC0001339",3.5,"무진기행"
"US000007","BC0000323",3,"트와일라잇"
"US000007","BC0001341",4,"은하수를 여행하는 히치하이커를 위한 안내서"
"US000007","BC0001342",4,"공항에서 일주일을"
"US000007","BC0001343",4,"지하로부터의 수기"
"US000007","BC0000351",4.5,"1984"
"US000007","BC0000180",4,"꽃들에게 희망을"
"US000007","BC0001186",2.5,"노르웨이의 숲"
"US000007","BC0001098",3.5,"다 빈치 코드"
"US000007","BC0000346",4,"연금술사"
"US000007","BC0000985",5,"향수"
"US000007","BC0001344",4,"인간 실격"
"US000007","BC0001345",4,"변신.시골의사"
"US000007","BC0000356",3.5,"해리 포터와 불의 잔"
"US000007","BC0000174",4.5,"마션"
"US000007","BC0001346",4,"아웃라이어"
"US000007","BC0000063",4.5,"데미안"
"US000007","BC0001042",3.5,"엄마를 부탁해"
"US000007","BC0000193",2.5,"그리스인 조르바"
"US000007","BC0000349",3,"미 비포 유"
"US000007","BC0001348",3,"나미야 잡화점의 기적"
"US000007","BC0000359",5,"해리 포터와 마법사의 돌"
"US000007","BC0001349",0.5,"꿈꾸는 다락방"
"US000007","BC0000309",4,"아홉살 인생"
"US000007","BC0000963",4,"정재승의 과학 콘서트"
"US000007","BC0001350",1,"남한산성"
"US000007","BC0000970",4,"창문 넘어 도망친 100세 노인"
"US000007","BC0001352",1,"화성에서 온 남자 금성에서 온 여자"
"US000007","BC0000797",4,"미움받을 용기"
"US000007","BC0000049",5,"오만과 편견"
"US000007","BC0001353",5,"사피엔스"
"US000008","BC0001044",5,"입 속의 검은 잎"
"US000008","BC0001354",3,"지식 e - 시즌 1"
"US000008","BC0000043",2.5,"정의란 무엇인가"
